Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1732813095,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,11,13,45,45,45,668,0,4,4.447876244064433,0.9152080019703135,44.90845800319221,77.58083832335329
1732813096,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,11,13,45,45,45,687,0,4,4.451345641962748,0.9152080019703135,44.90845800319221,77.59243085880641
1732813097,30,,Aggregated,20.300000,0.000000,4,5,5,5,6,7,11,13,45,45,45,705,0,4,4.443754900751737,0.9152080019703135,44.90845800319221,77.60283687943263
1732813098,30,,Aggregated,20.500000,0.000000,4,5,5,5,6,7,11,13,45,45,45,725,0,4,4.455341546242286,0.9152080019703135,44.90845800319221,77.61379310344827
1732813099,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,11,13,45,45,45,748,0,4,4.436598703250638,0.9152080019703135,44.90845800319221,77.62566844919786
1732813100,30,,Aggregated,20.100000,0.000000,4,5,5,5,6,7,11,13,45,45,45,768,0,4,4.425882265688112,0.9152080019703135,44.90845800319221,77.63541666666667
1732813101,30,,Aggregated,20.600000,0.000000,4,5,5,5,6,7,11,13,45,45,45,785,0,4,4.4247013249321085,0.9152080019703135,44.90845800319221,77.64331210191082
1732813102,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,7,11,13,45,45,45,807,0,4,4.41696556138639,0.9152080019703135,44.90845800319221,77.65303593556382
1732813103,30,,Aggregated,20.500000,0.000000,4,5,5,5,6,7,11,13,45,45,45,826,0,4,4.417146791834508,0.9152080019703135,44.90845800319221,77.66101694915254
1732813104,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,11,13,45,45,45,849,0,4,4.398193363998361,0.9152080019703135,44.90845800319221,77.67020023557126
1732813105,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,11,13,45,45,45,870,0,4,4.391568862114185,0.9152080019703135,44.90845800319221,77.67816091954023
1732813106,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,11,13,45,45,45,885,0,4,4.395411997771425,0.9152080019703135,44.90845800319221,77.68361581920904
1732813107,30,,Aggregated,20.200000,0.000000,4,5,5,5,6,7,11,13,45,45,45,910,0,4,4.390679293434944,0.9152080019703135,44.90845800319221,77.6923076923077
1732813108,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,11,13,45,45,45,926,0,4,4.388419760285324,0.9152080019703135,44.90845800319221,77.6976241900648
1732813109,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,11,13,45,45,45,946,0,4,4.396761838287589,0.9152080019703135,44.90845800319221,77.70401691331924
1732813110,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,10,13,45,45,45,968,0,4,4.384780807864325,0.9152080019703135,44.90845800319221,77.7107438016529
1732813111,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,10,13,45,45,45,986,0,4,4.368828931056165,0.9152080019703135,44.90845800319221,77.71602434077079
1732813112,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,10,13,25,45,45,1005,0,4,4.3840810856002905,0.9152080019703135,44.90845800319221,77.72139303482587
1732813113,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,13,25,45,45,1028,0,4,4.384079599239288,0.9152080019703135,44.90845800319221,77.72762645914396
1732813114,30,,Aggregated,20.200000,0.000000,4,5,5,5,6,7,10,13,25,45,45,1050,0,4,4.386602730484723,0.9152080019703135,44.90845800319221,77.73333333333333
1732813115,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,10,13,25,45,45,1068,0,4,4.391021920431133,0.9152080019703135,44.90845800319221,77.7378277153558
1732813116,30,,Aggregated,20.200000,0.000000,4,5,5,5,6,7,10,13,25,45,45,1091,0,4,4.381378549071361,0.9152080019703135,44.90845800319221,77.74335472043997
1732813117,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,10,13,25,45,45,1110,0,4,4.3899420387599815,0.9152080019703135,44.90845800319221,77.74774774774775
1732813118,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,8,11,13,25,45,45,1127,0,4,4.418271661073113,0.9152080019703135,44.90845800319221,77.75155279503106
1732813119,30,,Aggregated,20.400000,0.000000,4,5,5,5,6,8,11,14,25,45,45,1151,0,4,4.421938274578475,0.9152080019703135,44.90845800319221,77.75673327541269
1732813120,30,,Aggregated,20.200000,0.000000,4,5,5,5,6,8,11,14,25,45,45,1165,0,4,4.414722563105819,0.9152080019703135,44.90845800319221,77.75965665236052
1732813121,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,11,14,25,45,45,1191,0,4,4.4146502896839666,0.9152080019703135,44.90845800319221,77.7649034424853
1732813122,30,,Aggregated,20.200000,0.000000,4,5,5,5,6,8,11,14,25,45,45,1210,0,4,4.418843727305576,0.9152080019703135,44.90845800319221,77.76859504132231
1732813123,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,8,11,14,25,45,45,1229,0,4,4.414151305174781,0.9152080019703135,44.90845800319221,77.77217249796583
1732813124,30,,Aggregated,20.100000,0.000000,4,5,5,5,6,8,11,14,25,45,45,1249,0,4,4.423354679811913,0.9152080019703135,44.90845800319221,77.77582065652523
1732813125,30,,Aggregated,20.600000,0.000000,4,5,5,5,6,8,11,14,25,45,45,1266,0,4,4.418204709388464,0.9152080019703135,44.90845800319221,77.77883096366509
1732813126,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,8,11,14,25,45,45,1287,0,4,4.418786516006136,0.9152080019703135,44.90845800319221,77.78243978243978
1732813127,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,8,11,14,25,45,45,1312,0,4,4.421968362881982,0.9152080019703135,44.90845800319221,77.78658536585365
1732813128,30,,Aggregated,20.100000,0.000000,4,5,5,5,6,8,11,14,25,45,45,1331,0,4,4.428290033875754,0.9152080019703135,44.90845800319221,77.78963185574756
1732813129,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,8,11,14,25,45,45,1347,0,4,4.431430426201396,0.9152080019703135,44.90845800319221,77.79213066072754
1732813130,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,8,11,14,25,45,45,1371,0,4,4.436334572635394,0.9152080019703135,44.90845800319221,77.79576951130562
1732813131,30,,Aggregated,20.300000,0.000000,4,5,5,5,6,8,11,14,29,45,45,1393,0,4,4.451983064682255,0.9152080019703135,44.90845800319221,77.79899497487438
1732813132,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1408,0,4,4.456655354477913,0.9152080019703135,44.90845800319221,77.80113636363636
1732813133,30,,Aggregated,20.700000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1430,0,4,4.465119339223671,0.9152080019703135,44.90845800319221,77.8041958041958
1732813134,30,,Aggregated,20.500000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1451,0,4,4.464997982146046,0.9152080019703135,44.90845800319221,77.80702963473466
1732813135,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1468,0,4,4.4586908426951,0.9152080019703135,44.90845800319221,77.80926430517711
1732813136,30,,Aggregated,20.300000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1489,0,4,4.458516810654109,0.9152080019703135,44.90845800319221,77.81195433176629
1732813137,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1509,0,4,4.4727371252865,0.9152080019703135,44.90845800319221,77.81444665341286
1732813138,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1531,0,4,4.46913108755122,0.9152080019703135,44.90845800319221,77.8171129980405
1732813139,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,7,10,14,29,45,45,1551,0,4,4.476863546767757,0.9152080019703135,44.90845800319221,77.81947130883302
1732813140,30,,Aggregated,20.200000,0.000000,4,5,5,5,6,7,11,15,29,45,45,1569,0,4,4.491924757216617,0.9152080019703135,44.90845800319221,77.82154238368388
1732813141,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,11,15,29,45,45,1588,0,4,4.49050933190666,0.9152080019703135,44.90845800319221,77.82367758186398
1732813142,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1609,0,4,4.490095729056902,0.9152080019703135,44.90845800319221,77.82597886886265
1732813143,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1626,0,4,4.491335785387894,0.9152080019703135,44.90845800319221,77.82779827798278
1732813144,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1645,0,4,4.48799492585799,0.9152080019703135,44.90845800319221,77.82978723404256
1732813145,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,11,15,29,45,45,1666,0,4,4.508403179497167,0.9152080019703135,44.90845800319221,77.83193277310924
1732813146,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,11,15,29,45,45,1687,0,4,4.506002018999606,0.9152080019703135,44.90845800319221,77.83402489626556
1732813147,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,11,15,29,45,45,1711,0,4,4.509175718904489,0.9152080019703135,44.90845800319221,77.8363530099357
1732813148,30,,Aggregated,19.600000,0.000000,4,5,5,5,6,7,11,15,29,45,45,1727,0,4,4.512992322554253,0.9152080019703135,44.90845800319221,77.83786913723219
1732813149,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,11,15,29,45,45,1748,0,4,4.51284825116927,0.9152080019703135,44.90845800319221,77.83981693363845
1732813150,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,7,11,15,29,45,45,1767,0,4,4.517114197534372,0.9152080019703135,44.90845800319221,77.84153933220148
1732813151,30,,Aggregated,19.300000,0.000000,4,5,5,5,6,7,11,15,29,45,45,1786,0,4,4.521267284448326,0.9152080019703135,44.90845800319221,77.84322508398657
1732813152,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1813,0,4,4.528561773860625,0.9152080019703135,44.90845800319221,77.84555984555985
1732813153,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1827,0,4,4.526859807888637,0.9152080019703135,44.90845800319221,77.84674329501915
1732813154,30,,Aggregated,19.600000,0.000000,4,5,5,5,6,7,11,14,29,45,45,1845,0,4,4.527295931173157,0.9152080019703135,44.90845800319221,77.84823848238483
1732813155,30,,Aggregated,20.400000,0.000000,4,5,5,5,6,7,10,14,29,45,45,1871,0,4,4.532751310530867,0.9152080019703135,44.90845800319221,77.85034740780331
1732813156,30,,Aggregated,20.100000,0.000000,4,5,5,5,6,7,10,14,29,45,45,1884,0,4,4.5359332940557335,0.9152080019703135,44.90845800319221,77.85138004246285
